GBD_SpeciesID,Order,Family,Species,Communal,Uncertainty 1,Duet,Chorus,Social bond,Territory,Uncertainty 2,Molecular,Sources
17914,Passeriformes,Zosteropidae,Zosterops kikuyuensis,0,A,0,0,3,2,B,0,"1, 2, 3"
17915,Passeriformes,Zosteropidae,Zosterops silvanus,0,A,0,0,3,2,C,0,"1, 2, 3"
17916,Passeriformes,Zosteropidae,Zosterops borbonicus,0,A,0,0,3,2,B,1,"1, 2, 3"
17917,Passeriformes,Zosteropidae,Zosterops mauritianus,0,A,0,0,3,2,B,0,"1, 2, 3"
17918,Passeriformes,Zosteropidae,Zosterops ficedulinus,0,A,0,0,3,2,C,0,"1, 2, 3"
17919,Passeriformes,Zosteropidae,Zosterops griseovirescens,0,A,0,0,3,2,C,0,"1, 2, 3"
17920,Passeriformes,Zosteropidae,Zosterops maderaspatanus,0,A,0,0,3,2,B,1,"1, 2, 3"
17921,Passeriformes,Zosteropidae,Zosterops kirki,0,A,0,0,3,2,C,0,"1, 2, 3"
17922,Passeriformes,Zosteropidae,Zosterops mayottensis,0,A,0,0,3,2,C,1,"1, 2, 3"
17923,Passeriformes,Zosteropidae,Zosterops modestus,0,A,0,0,3,2,C,1,"1, 2, 3"
17924,Passeriformes,Zosteropidae,Zosterops mouroniensis,0,A,0,0,3,2,C,1,"1, 2, 3"
17925,Passeriformes,Zosteropidae,Zosterops olivaceus,0,A,0,0,3,2,C,1,"1, 2, 3"
17926,Passeriformes,Zosteropidae,Zosterops chloronothos,0,A,0,0,3,2,C,0,"1, 2, 3"
17927,Passeriformes,Zosteropidae,Zosterops vaughani,0,A,0,0,3,2,C,0,"1, 2, 3"
17928,Passeriformes,Zosteropidae,Zosterops oleagineus,0,A,0,0,3,2,C,1,"1, 2, 3"
17929,Passeriformes,Zosteropidae,Zosterops somadikartai,0,A,0,0,3,2,C,0,"1, 2, 3"
17930,Passeriformes,Zosteropidae,Woodfordia superciliosa,0,A,0,0,3,2,B,1,"1, 2, 3"
17931,Passeriformes,Zosteropidae,Woodfordia lacertosa,0,A,0,0,3,2,C,0,"1, 2, 3"
17932,Passeriformes,Zosteropidae,Rukia ruki,0,B,0,0,3,2,B,0,"1, 2, 3, 284 "
17933,Passeriformes,Zosteropidae,Rukia longirostra,0,A,0,0,3,2,B,0,"1, 2, 3, 284"
17934,Passeriformes,Zosteropidae,Cleptornis marchei,0,A,0,0,3,3,B,1,"1, 2, 3"
17935,Passeriformes,Zosteropidae,Apalopteron familiare,0,A,0,0,3,2,B,0,"1, 2, 3"
17936,Passeriformes,Zosteropidae,Tephrozosterops stalkeri,0,A,0,0,3,2,B,0,"1, 2, 3, 68"
17937,Passeriformes,Zosteropidae,Madanga ruficollis,0,A,0,0,3,2,C,0,"1, 2, 3"
17938,Passeriformes,Zosteropidae,Lophozosterops pinaiae,0,B,0,0,3,2,C,0,"1, 2, 3"
17939,Passeriformes,Zosteropidae,Lophozosterops goodfellowi,0,B,0,0,3,2,C,1,"1, 2, 3"
17940,Passeriformes,Zosteropidae,Lophozosterops squamiceps,0,A,0,0,3,2,B,1,"1, 2, 3"
17941,Passeriformes,Zosteropidae,Lophozosterops javanicus,0,A,0,0,3,2,B,1,"1, 2, 3"
17942,Passeriformes,Zosteropidae,Lophozosterops superciliaris,0,A,0,0,3,2,C,1,"1, 2, 3"
17943,Passeriformes,Zosteropidae,Lophozosterops dohertyi,0,A,0,0,3,2,B,0,"1, 2, 3"
17944,Passeriformes,Zosteropidae,Oculocincta squamifrons,0,A,0,0,3,2,B,1,"1, 2, 3, 346 "
17945,Passeriformes,Zosteropidae,Heleia muelleri,0,A,0,0,3,2,C,0,"1, 2, 3"
17946,Passeriformes,Zosteropidae,Heleia crassirostris,0,A,0,0,3,2,C,1,"1, 2, 3"
17947,Passeriformes,Zosteropidae,Chlorocharis emiliae,0,A,0,0,3,1,B,1,"1, 2, 3"
17948,Passeriformes,Zosteropidae,Megazosterops palauensis,0,A,0,0,3,2,C,0,"1, 2, 3"
17949,Passeriformes,Zosteropidae,Hypocryptadius cinnamomeus,1,A,0,1,3,3,B,1,"1, 2, 3, 187 "
17950,Passeriformes,Zosteropidae,Speirops brunneus,0,B,0,0,3,2,C,1,"1, 2, 3, 40 "
17951,Passeriformes,Zosteropidae,Speirops leucophoeus,0,B,0,0,3,2,C,0,"1, 2, 3, 40 "
17952,Passeriformes,Zosteropidae,Speirops lugubris,0,A,0,0,3,2,B,1,"1, 2, 3, 40 "
17953,Passeriformes,Zosteropidae,Speirops melanocephalus,0,B,0,0,2,2,C,1,"1, 2, 3, 40 "
17954,Passeriformes,Promeropidae,Modulatrix stictigula,0,A,0,0,3,3,B,1,"1, 2, 3"
17955,Passeriformes,Promeropidae,Arcanator orostruthus,0,A,0,0,3,3,B,1,"1, 2, 3, 414"
17956,Passeriformes,Promeropidae,Kakamega poliothorax,0,A,0,0,3,3,B,1,"1, 2, 3"
17957,Passeriformes,Promeropidae,Promerops cafer,0,A,0,0,3,2,B,1,"1, 2, 3"
17958,Passeriformes,Promeropidae,Promerops gurneyi,0,A,0,0,3,2,B,1,"1, 2, 3"
17959,Passeriformes,Irenidae,Irena puella,0,A,0,0,2,2,B,1,"1, 2, 3"
17960,Passeriformes,Irenidae,Irena cyanogastra,0,A,0,0,2,2,B,1,"1, 2, 3"
17961,Passeriformes,Regulidae,Regulus ignicapilla,0,A,0,0,2,2,B,1,"1, 2, 3, 414"
17962,Passeriformes,Regulidae,Regulus goodfellowi,0,A,0,0,2,2,B,1,"1, 2, 3"
17963,Passeriformes,Regulidae,Regulus regulus,0,A,0,0,2,2,B,1,"1, 2, 3"
17964,Passeriformes,Regulidae,Regulus madeirensis,0,A,0,0,2,2,B,1,"1, 2, 3"
17965,Passeriformes,Regulidae,Regulus satrapa,0,A,0,0,2,2,B,1,"1, 2, 3"
17966,Passeriformes,Regulidae,Regulus calendula,0,A,0,0,2,2,B,1,"1, 2, 3"
17967,Passeriformes,Hyliotidae,Hyliota flavigaster,0,A,0,0,3,2,B,1,"1, 2, 3, 201, 414"
17968,Passeriformes,Hyliotidae,Hyliota australis,0,A,0,0,3,2,B,0,"1, 2, 3, 201"
17970,Passeriformes,Hyliotidae,Hyliota violacea,0,A,0,0,3,2,B,0,"1, 2, 3"
17971,Passeriformes,Troglodytidae,Campylorhynchus albobrunneus,0,B,0,0,3,3,A,1,"1, 2, 3"
17972,Passeriformes,Troglodytidae,Campylorhynchus zonatus,1,A,1,1,3,3,A,1,"1, 2, 3, 365"
17973,Passeriformes,Troglodytidae,Campylorhynchus megalopterus,1,A,1,1,3,3,A,1,"1, 2, 3"
17974,Passeriformes,Troglodytidae,Campylorhynchus nuchalis,1,A,1,1,3,3,A,1,"1, 2, 3"
17975,Passeriformes,Troglodytidae,Campylorhynchus fasciatus,1,A,1,1,3,3,A,1,"1, 2, 3, 323"
17976,Passeriformes,Troglodytidae,Campylorhynchus chiapensis,1,A,1,0,3,3,A,1,"1, 2, 3"
17977,Passeriformes,Troglodytidae,Campylorhynchus griseus,1,A,1,1,3,3,A,1,"1, 2, 3, 365"
17978,Passeriformes,Troglodytidae,Campylorhynchus rufinucha,1,A,1,0,3,3,A,1,"1, 2, 3, 365"
17979,Passeriformes,Troglodytidae,Campylorhynchus gularis,1,A,0,1,3,3,A,1,"1, 2, 3 "
17980,Passeriformes,Troglodytidae,Campylorhynchus jocosus,1,A,1,0,3,3,A,1,"1, 2, 3"
17981,Passeriformes,Troglodytidae,Campylorhynchus yucatanicus,1,A,1,0,3,3,A,1,"1, 2, 3, 201"
17982,Passeriformes,Troglodytidae,Campylorhynchus brunneicapillus,0,B,0,0,3,3,A,1,"1, 2, 3, 414"
17983,Passeriformes,Troglodytidae,Campylorhynchus turdinus,1,A,1,1,3,3,A,1,"1, 2, 3, 323"
17984,Passeriformes,Troglodytidae,Odontorchilus branickii,0,A,0,0,3,3,B,0,"1, 2, 3, 23"
17985,Passeriformes,Troglodytidae,Odontorchilus cinereus,0,A,0,0,3,3,B,1,"1, 2, 3, 23"
17986,Passeriformes,Troglodytidae,Salpinctes obsoletus,0,A,0,0,3,3,B,1,"1, 2, 3, 414"
17987,Passeriformes,Troglodytidae,Catherpes mexicanus,0,A,0,0,3,3,B,1,"1, 2, 3, 414"
17988,Passeriformes,Troglodytidae,Hylorchilus sumichrasti,1,A,1,0,3,3,A,1,"1, 2, 3, 83"
17989,Passeriformes,Troglodytidae,Hylorchilus navai,1,A,1,0,3,3,B,0,"1, 2, 3, 83"
17990,Passeriformes,Troglodytidae,Cinnycerthia unirufa,1,A,1,1,3,3,A,0,"1, 2, 3, 323"
17991,Passeriformes,Troglodytidae,Cinnycerthia olivascens,1,A,1,1,3,3,B,0,"1, 2, 3, 323"
17992,Passeriformes,Troglodytidae,Cinnycerthia peruana,1,A,1,1,3,3,A,1,"1, 2, 3, 323"
17993,Passeriformes,Troglodytidae,Cinnycerthia fulva,1,A,1,1,3,3,A,0,"1, 2, 3, 323"
17994,Passeriformes,Troglodytidae,Cistothorus platensis,0,A,0,0,3,2,B,1,"1, 2, 3"
17995,Passeriformes,Troglodytidae,Cistothorus meridae,1,A,1,0,3,3,A,0,"1, 2, 3"
17996,Passeriformes,Troglodytidae,Cistothorus apolinari,1,A,1,0,3,3,A,0,"1, 2, 3"
17997,Passeriformes,Troglodytidae,Cistothorus palustris,0,A,0,0,2,2,B,1,"1, 2, 3"
17998,Passeriformes,Troglodytidae,Thryomanes bewickii,0,A,0,0,2,2,A,1,"1, 2, 3"
17999,Passeriformes,Troglodytidae,Ferminia cerverai,1,A,1,0,3,3,B,0,"1, 2, 3, 289 "
18000,Passeriformes,Troglodytidae,Thryothorus atrogularis,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18001,Passeriformes,Troglodytidae,Thryothorus spadix,1,A,1,0,3,3,A,0,"1, 2, 3"
18002,Passeriformes,Troglodytidae,Thryothorus fasciatoventris,1,A,1,0,3,3,A,1,"1, 2, 3, 201, 216"
18003,Passeriformes,Troglodytidae,Thryothorus euophrys,1,A,1,1,3,3,A,1,"1, 2, 3, 145, 229"
18004,Passeriformes,Troglodytidae,Thryothorus eisenmanni,1,A,1,1,3,3,A,0,"1, 2, 3"
18005,Passeriformes,Troglodytidae,Thryothorus genibarbis,1,A,1,0,3,3,A,1,"1, 2, 3"
18006,Passeriformes,Troglodytidae,Thryothorus mystacalis,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229, 365"
18007,Passeriformes,Troglodytidae,Thryothorus coraya,1,A,1,0,3,3,A,1,"1, 2, 3, 201, 229"
18008,Passeriformes,Troglodytidae,Thryothorus felix,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18009,Passeriformes,Troglodytidae,Thryothorus maculipectus,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18010,Passeriformes,Troglodytidae,Thryothorus rutilus,1,A,1,0,3,3,A,1,"1, 2, 3, 229, 365"
18011,Passeriformes,Troglodytidae,Thryothorus sclateri,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18012,Passeriformes,Troglodytidae,Thryothorus semibadius,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18013,Passeriformes,Troglodytidae,Thryothorus nigricapillus,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 213"
18014,Passeriformes,Troglodytidae,Thryothorus thoracicus,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229"
18015,Passeriformes,Troglodytidae,Thryothorus leucopogon,1,A,1,0,3,3,A,1,"1, 2, 3"
18016,Passeriformes,Troglodytidae,Thryothorus pleurostictus,0,A,0,0,3,3,A,1,"1, 2, 3, 229, 247 "
18017,Passeriformes,Troglodytidae,Thryothorus ludovicianus,1,A,1,0,3,3,A,1,"1, 2, 3, 365"
18018,Passeriformes,Troglodytidae,Thryothorus rufalbus,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 242"
18019,Passeriformes,Troglodytidae,Thryothorus nicefori,1,A,1,0,3,3,A,0,"1, 2, 3"
18020,Passeriformes,Troglodytidae,Thryothorus sinaloa,1,A,1,0,3,3,A,1,"1, 2, 3, 229 "
18021,Passeriformes,Troglodytidae,Thryothorus modestus,1,A,1,0,3,3,A,1,"1, 2, 3, 230, 365"
18022,Passeriformes,Troglodytidae,Thryothorus leucotis,1,A,1,0,3,3,A,1,"1, 2, 3, 126, 365"
18023,Passeriformes,Troglodytidae,Thryothorus superciliaris,1,A,1,0,3,3,A,1,"1, 2, 3, 145, 229, 323"
18024,Passeriformes,Troglodytidae,Thryothorus guarayanus,1,A,1,0,3,3,A,1,"1, 2, 3, 414"
18025,Passeriformes,Troglodytidae,Thryothorus longirostris,1,A,1,0,3,3,A,1,"1, 2, 3"
18026,Passeriformes,Troglodytidae,Thryothorus griseus,0,A,0,0,3,2,C,0,"1, 2, 3"
18027,Passeriformes,Troglodytidae,Troglodytes troglodytes,0,A,0,0,2,2,B,1,"1, 2, 3"
18028,Passeriformes,Troglodytidae,Troglodytes tanneri,0,B,0,0,3,3,C,0,"1, 2, 3"
18029,Passeriformes,Troglodytidae,Troglodytes aedon,1,A,1,0,3,3,A,1,"1, 2, 3, 11, 107, 115, 314"
18031,Passeriformes,Troglodytidae,Troglodytes cobbi,0,A,0,0,3,2,B,0,"1, 2, 3"
18032,Passeriformes,Troglodytidae,Troglodytes sissonii,1,A,1,0,3,3,A,1,"1, 2, 3"
18033,Passeriformes,Troglodytidae,Troglodytes rufociliatus,0,A,0,0,3,3,B,1,"1, 2, 3"
18034,Passeriformes,Troglodytidae,Troglodytes ochraceus,0,A,0,0,3,3,B,1,"1, 2, 3, 282"
18035,Passeriformes,Troglodytidae,Troglodytes solstitialis,1,A,1,0,3,3,B,1,"1, 2, 3, 15, 414"
18036,Passeriformes,Troglodytidae,Troglodytes monticola,1,A,1,0,3,3,B,0,"1, 2, 3"
18037,Passeriformes,Troglodytidae,Troglodytes rufulus,1,A,1,0,3,3,C,1,"1, 2, 3"
18038,Passeriformes,Troglodytidae,Thryorchilus browni,0,A,0,0,3,2,A,1,"1, 2, 3, 414"
18039,Passeriformes,Troglodytidae,Uropsila leucogastra,1,A,1,0,3,3,B,1,"1, 2, 3, 365"
18040,Passeriformes,Troglodytidae,Henicorhina leucosticta,1,A,1,0,3,3,A,1,"1, 2, 3, 323, 365, 414"
18041,Passeriformes,Troglodytidae,Henicorhina leucophrys,1,A,1,0,3,3,A,1,"1, 2, 3, 282, 323, 365"
18042,Passeriformes,Troglodytidae,Henicorhina leucoptera,1,A,1,0,3,3,A,1,"1, 2, 3, 323, 365"
18043,Passeriformes,Troglodytidae,Henicorhina negreti,1,A,1,0,3,3,B,0,"1, 2, 3, 365"
18044,Passeriformes,Troglodytidae,Microcerculus philomela,0,A,0,0,2,3,B,0,"1, 2, 3"
18045,Passeriformes,Troglodytidae,Microcerculus marginatus,0,A,0,0,2,3,B,1,"1, 2, 3"
18046,Passeriformes,Troglodytidae,Microcerculus ustulatus,0,A,0,0,2,3,B,0,"1, 2, 3"
18047,Passeriformes,Troglodytidae,Microcerculus bambla,0,A,0,0,2,3,B,0,"1, 2, 3"
18048,Passeriformes,Troglodytidae,Cyphorhinus thoracicus,1,A,1,0,3,3,A,0,"1, 2, 3"
18049,Passeriformes,Troglodytidae,Cyphorhinus arada,1,A,1,0,3,3,A,1,"1, 2, 3, 414"
18050,Passeriformes,Troglodytidae,Cyphorhinus phaeocephalus,1,A,1,0,3,3,A,0,"1, 2, 3, 365"
18051,Passeriformes,Polioptilidae,Microbates collaris,0,A,0,0,3,3,B,0,"1, 2, 3"
18052,Passeriformes,Polioptilidae,Microbates cinereiventris,0,A,0,0,3,3,B,1,"1, 2, 3"
18053,Passeriformes,Polioptilidae,Ramphocaenus melanurus,0,A,0,0,3,3,B,1,"1, 2, 3"
18054,Passeriformes,Polioptilidae,Polioptila caerulea,0,A,0,0,2,2,A,1,"1, 2, 3"
18055,Passeriformes,Polioptilidae,Polioptila melanura,0,A,0,0,3,3,B,1,"1, 2, 3"
18056,Passeriformes,Polioptilidae,Polioptila californica,0,A,0,0,3,3,B,1,"1, 2, 3"
18057,Passeriformes,Polioptilidae,Polioptila lembeyei,0,A,0,0,3,3,B,0,"1, 2, 3"
18058,Passeriformes,Polioptilidae,Polioptila albiloris,0,A,0,0,3,3,B,1,"1, 2, 3"
18059,Passeriformes,Polioptilidae,Polioptila nigriceps,0,A,0,0,3,3,B,1,"1, 2, 3"
18060,Passeriformes,Polioptilidae,Polioptila plumbea,0,A,0,0,3,2,B,1,"1, 2, 3"
18061,Passeriformes,Polioptilidae,Polioptila lactea,0,A,0,0,3,2,B,0,"1, 2, 3"
18062,Passeriformes,Polioptilidae,Polioptila guianensis,0,A,0,0,3,2,B,0,"1, 2, 3"
18063,Passeriformes,Polioptilidae,Polioptila facilis,0,A,0,0,3,2,B,0,"1, 2, 3"
18064,Passeriformes,Polioptilidae,Polioptila paraensis,0,A,0,0,3,2,B,0,"1, 2, 3"
18065,Passeriformes,Polioptilidae,Polioptila clementsi,0,A,0,0,3,2,B,0,"1, 2, 3"
18066,Passeriformes,Polioptilidae,Polioptila schistaceigula,0,A,0,0,3,2,B,0,"1, 2, 3"
18067,Passeriformes,Polioptilidae,Polioptila dumicola,0,A,0,0,3,3,B,1,"1, 2, 3"
18068,Passeriformes,Sittidae,Sitta europaea,0,A,0,0,3,3,A,1,"1, 2, 3, 101"
18069,Passeriformes,Sittidae,Sitta arctica,0,A,0,0,3,3,B,0,"1, 2, 3"
18070,Passeriformes,Sittidae,Sitta nagaensis,0,A,0,0,3,2,B,0,"1, 2, 3"
18071,Passeriformes,Sittidae,Sitta cashmirensis,0,A,0,0,3,2,B,0,"1, 2, 3"
18072,Passeriformes,Sittidae,Sitta castanea,0,A,0,0,3,2,B,0,"1, 2, 3"
18073,Passeriformes,Sittidae,Sitta cinnamoventris,0,A,0,0,3,2,B,0,"1, 2, 3"
18074,Passeriformes,Sittidae,Sitta neglecta,0,A,0,0,3,2,B,0,"1, 2, 3"
18075,Passeriformes,Sittidae,Sitta himalayensis,0,A,0,0,3,2,B,1,"1, 2, 3"
18076,Passeriformes,Sittidae,Sitta victoriae,0,A,0,0,3,2,B,0,"1, 2, 3"
18077,Passeriformes,Sittidae,Sitta pygmaea,0,A,0,0,3,3,A,1,"1, 2, 3"
18078,Passeriformes,Sittidae,Sitta pusilla,0,A,0,0,3,3,A,1,"1, 2, 3, 73"
18079,Passeriformes,Sittidae,Sitta whiteheadi,0,A,0,0,3,3,B,1,"1, 2, 3"
18080,Passeriformes,Sittidae,Sitta ledanti,0,A,0,0,3,3,C,1,"1, 2, 3"
18081,Passeriformes,Sittidae,Sitta krueperi,0,A,0,0,3,3,B,1,"1, 2, 3, 414"
18082,Passeriformes,Sittidae,Sitta yunnanensis,0,A,0,0,3,2,B,0,"1, 2, 3"
18083,Passeriformes,Sittidae,Sitta canadensis,0,A,0,0,3,2,A,1,"1, 2, 3"
18084,Passeriformes,Sittidae,Sitta villosa,0,A,0,0,3,2,B,1,"1, 2, 3"
18085,Passeriformes,Sittidae,Sitta leucopsis,0,A,0,0,3,3,B,0,"1, 2, 3"
18086,Passeriformes,Sittidae,Sitta przewalskii,0,A,0,0,3,2,B,0,"1, 2, 3"
18087,Passeriformes,Sittidae,Sitta carolinensis,0,A,0,0,3,2,A,1,"1, 2, 3"
18088,Passeriformes,Sittidae,Sitta neumayer,0,A,0,0,3,3,B,1,"1, 2, 3"
18089,Passeriformes,Sittidae,Sitta tephronota,0,A,0,0,3,3,B,1,"1, 2, 3"
18090,Passeriformes,Sittidae,Sitta frontalis,0,A,0,0,3,2,B,1,"1, 2, 3"
18091,Passeriformes,Sittidae,Sitta solangiae,0,A,0,0,3,2,B,0,"1, 2, 3"
18092,Passeriformes,Sittidae,Sitta oenochlamys,0,A,0,0,3,2,B,0,"1, 2, 3"
18093,Passeriformes,Sittidae,Sitta azurea,0,A,0,0,3,2,B,0,"1, 2, 3"
18094,Passeriformes,Sittidae,Sitta magna,0,A,0,0,3,3,B,0,"1, 2, 3"
18095,Passeriformes,Sittidae,Sitta formosa,1,A,1,0,3,3,A,0,"1, 2, 3"
18096,Passeriformes,Tichodromidae,Tichodroma muraria,0,A,0,0,2,2,B,1,"1, 2, 3"
18097,Passeriformes,Certhiidae,Certhia familiaris,0,A,0,0,2,2,A,1,"1, 2, 3"
18098,Passeriformes,Certhiidae,Certhia hodgsoni,0,A,0,0,2,2,B,1,"1, 2, 3"
18099,Passeriformes,Certhiidae,Certhia americana,0,A,0,0,2,2,A,1,"1, 2, 3"
18100,Passeriformes,Certhiidae,Certhia brachydactyla,0,A,0,0,2,2,B,1,"1, 2, 3"
18101,Passeriformes,Certhiidae,Certhia himalayana,0,A,0,0,3,2,B,1,"1, 2, 3"
18102,Passeriformes,Certhiidae,Certhia nipalensis,0,A,0,0,3,2,B,1,"1, 2, 3"
18103,Passeriformes,Certhiidae,Certhia discolor,0,A,0,0,3,2,B,1,"1, 2, 3"
18104,Passeriformes,Certhiidae,Certhia manipurensis,0,A,0,0,2,2,B,1,"1, 2, 3"
18105,Passeriformes,Certhiidae,Certhia tianquanensis,0,A,0,0,2,2,B,1,"1, 2, 3"
18106,Passeriformes,Certhiidae,Salpornis spilonotus,0,A,0,0,3,2,B,1,"1, 2, 3"
18107,Passeriformes,Mimidae,Dumetella carolinensis,0,A,0,0,2,3,A,1,"1, 2, 3, 269"
18108,Passeriformes,Mimidae,Melanoptila glabrirostris,0,A,0,0,2,2,B,1,"1, 2, 3, 414"
18109,Passeriformes,Mimidae,Mimus polyglottos,0,A,0,0,2,2,A,1,"1, 2, 3, 13 "
18110,Passeriformes,Mimidae,Mimus gilvus,0,A,0,0,3,3,B,1,"1, 2, 3"
18111,Passeriformes,Mimidae,Mimus gundlachii,0,A,0,0,3,3,B,1,"1, 2, 3"
18112,Passeriformes,Mimidae,Mimus thenca,0,A,0,0,3,2,B,1,"1, 2, 3"
18113,Passeriformes,Mimidae,Mimus longicaudatus,0,A,0,0,3,2,B,1,"1, 2, 3"
18114,Passeriformes,Mimidae,Mimus saturninus,0,A,0,0,3,2,A,1,"1, 2, 3"
18115,Passeriformes,Mimidae,Mimus patagonicus,0,A,0,0,2,2,B,1,"1, 2, 3"
18116,Passeriformes,Mimidae,Mimus triurus,0,A,0,0,2,2,B,1,"1, 2, 3"
18117,Passeriformes,Mimidae,Mimus dorsalis,0,A,0,0,3,2,B,1,"1, 2, 3"
18118,Passeriformes,Mimidae,Mimus parvulus,0,A,0,0,3,3,A,1,"1, 2, 3, 79, 80 "
18119,Passeriformes,Mimidae,Mimus trifasciatus,0,A,0,0,3,3,B,1,"1, 2, 3, 79, 80 "
18120,Passeriformes,Mimidae,Mimus macdonaldi,0,A,0,0,3,2,A,1,"1, 2, 3, 79, 80 "
18121,Passeriformes,Mimidae,Mimus melanotis,0,A,0,0,3,3,B,1,"1, 2, 3, 79, 80 "
18122,Passeriformes,Mimidae,Mimus graysoni,0,A,0,0,2,2,A,1,"1, 2, 3"
18123,Passeriformes,Mimidae,Oreoscoptes montanus,0,A,0,0,2,2,B,1,"1, 2, 3"
18124,Passeriformes,Mimidae,Toxostoma rufum,0,A,0,0,2,2,B,1,"1, 2, 3, 363"
18125,Passeriformes,Mimidae,Toxostoma longirostre,0,A,0,0,3,2,A,1,"1, 2, 3"
18126,Passeriformes,Mimidae,Toxostoma guttatum,0,A,0,0,3,2,D,1,"1, 2, 3"
18127,Passeriformes,Mimidae,Toxostoma cinereum,0,A,0,0,3,2,B,1,"1, 2, 3"
18128,Passeriformes,Mimidae,Toxostoma bendirei,0,A,0,0,2,2,B,1,"1, 2, 3"
18129,Passeriformes,Mimidae,Toxostoma ocellatum,0,A,0,0,3,2,B,1,"1, 2, 3"
18130,Passeriformes,Mimidae,Toxostoma curvirostre,0,A,0,0,3,3,B,1,"1, 2, 3"
18131,Passeriformes,Mimidae,Toxostoma redivivum,1,A,1,0,3,3,A,1,"1, 2, 3, 365"
18132,Passeriformes,Mimidae,Toxostoma crissale,0,A,0,0,3,2,A,1,"1, 2, 3"
18133,Passeriformes,Mimidae,Toxostoma lecontei,0,A,0,0,3,2,A,1,"1, 2, 3"
18134,Passeriformes,Mimidae,Ramphocinclus brachyurus,0,A,0,0,3,3,A,1,"1, 2, 3"
18135,Passeriformes,Mimidae,Melanotis caerulescens,0,A,0,0,3,2,A,1,"1, 2, 3, 414"
18136,Passeriformes,Mimidae,Melanotis hypoleucus,0,A,0,0,3,2,B,1,"1, 2, 3"
18137,Passeriformes,Mimidae,Allenia fusca,0,A,0,0,3,3,C,1,"1, 2, 3"
18138,Passeriformes,Mimidae,Margarops fuscatus,0,A,0,0,3,2,B,1,"1, 2, 3"
18139,Passeriformes,Mimidae,Cinclocerthia ruficauda,0,A,0,0,3,3,C,1,"1, 2, 3"
18140,Passeriformes,Mimidae,Cinclocerthia gutturalis,0,A,0,0,3,3,C,1,"1, 2, 3"
18141,Passeriformes,Sturnidae,Aplonis metallica,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18142,Passeriformes,Sturnidae,Aplonis circumscripta,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18143,Passeriformes,Sturnidae,Aplonis mystacea,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18144,Passeriformes,Sturnidae,Aplonis cantoroides,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18145,Passeriformes,Sturnidae,Aplonis crassa,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18146,Passeriformes,Sturnidae,Aplonis feadensis,0,B,0,0,2,1,C,0,"1, 2, 3, 109 "
18147,Passeriformes,Sturnidae,Aplonis insularis,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18148,Passeriformes,Sturnidae,Aplonis magna,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18149,Passeriformes,Sturnidae,Aplonis brunneicapillus,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18150,Passeriformes,Sturnidae,Aplonis grandis,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18151,Passeriformes,Sturnidae,Aplonis dichroa,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18152,Passeriformes,Sturnidae,Aplonis zelandica,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18153,Passeriformes,Sturnidae,Aplonis striata,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18154,Passeriformes,Sturnidae,Aplonis santovestris,0,B,0,0,2,1,C,0,"1, 2, 3, 109 "
18155,Passeriformes,Sturnidae,Aplonis panayensis,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18156,Passeriformes,Sturnidae,Aplonis mysolensis,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18157,Passeriformes,Sturnidae,Aplonis minor,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18158,Passeriformes,Sturnidae,Aplonis opaca,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18159,Passeriformes,Sturnidae,Aplonis pelzelni,0,B,0,0,3,1,C,1,"1, 2, 3, 109 "
18160,Passeriformes,Sturnidae,Aplonis tabuensis,0,A,0,0,2,1,B,1,"1, 2, 3, 109 "
18161,Passeriformes,Sturnidae,Aplonis atrifusca,0,A,0,0,2,1,B,0,"1, 2, 3, 109 "
18162,Passeriformes,Sturnidae,Aplonis corvina,0,D,0,0,2,1,D,0,0
18163,Passeriformes,Sturnidae,Aplonis cinerascens,0,B,0,0,2,1,C,1,"1, 2, 3, 109 "
18164,Passeriformes,Sturnidae,Aplonis mavornata,0,D,0,0,2,1,D,0,0
18165,Passeriformes,Sturnidae,Aplonis fusca,0,D,0,0,2,1,D,0,0
