date,site_id,site_type,start_time,time_segment,bird_mammal,common_name,old_common_name,number,distance,HSF,notes
2019-Dec-06,PANM_P2B,Benchmark,7.57,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,2,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,2,Birdsp.,bird sp.,,1,20,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,2,Bird,Indian Scimitar-Babbler,,1,30,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,2,Bird,Indian White-eye,,1,20,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,3,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,3,Bird,Asian Fairy-bluebird,,1,20,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,3,Bird,Velvet-fronted Nuthatch,,1,15,H,
2019-Dec-06,PANM_P2B,Benchmark,7.57,3,Bird,Greater Racket-tailed Drongo,,1,50,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Green Warbler,,1,15,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Birdsp.,bird sp.,,1,10,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Birdsp.,bird sp.,,1,10,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Birdsp.,bird sp.,,1,20,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Birdsp.,bird sp.,,1,30,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Bird,Green Warbler,,1,20,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,2,Bird,Malabar Whistling-Thrush,,1,20,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,20,F,OC
2019-Dec-06,PANM_P1B,Benchmark,8.23,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,H,
2019-Dec-06,PANM_P1B,Benchmark,8.23,3,Bird,Greenish Warbler,,1,20,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,1,Bird,Greenish Warbler,,1,15,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,1,Bird,Greater Racket-tailed Drongo,,1,30,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,1,Bird,Greenish Warbler,,1,15,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Dec-06,PANM_P4B,Benchmark,8.45,3,Bird,Green Warbler,,1,30,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Indian Scimitar-Babbler,,2,15,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Greenish Warbler,,1,10,H,
2019-Dec-07,IPTO_04R,Restored,6.48,1,Bird,Green Warbler,,1,10,H,
2019-Dec-07,IPTO_04R,Restored,6.48,2,Bird,Square-tailed Bulbul,Black Bulbul,1,20,H,
2019-Dec-07,IPTO_04R,Restored,6.48,2,Bird,Gray Junglefowl,,1,30,H,
2019-Dec-07,IPTO_04R,Restored,6.48,2,Bird,Indian White-eye,,1,10,H,G
2019-Dec-07,IPTO_04R,Restored,6.48,2,Bird,Nilgiri Flowerpecker,,2,5,S,
2019-Dec-07,IPTO_04R,Restored,6.48,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Dec-07,IPTO_04R,Restored,6.48,3,Bird,Greenish Warbler,,1,15,H,
2019-Dec-07,IPTO_04R,Restored,6.48,3,Bird,Malabar Whistling-Thrush,,1,20,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Gray Junglefowl,,1,30,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Indian White-eye,,1,20,H,G
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Green Warbler,,1,0,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Greenish Warbler,,1,15,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Asian Fairy-bluebird,,1,30,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Dec-07,IPTO_05R,Restored,7.09,1,Bird,Indian Scimitar-Babbler,,1,20,H,
2019-Dec-07,IPTO_05R,Restored,7.09,2,Bird,Square-tailed Bulbul,Black Bulbul,1,15,H,
2019-Dec-07,IPTO_05R,Restored,7.09,2,MAMMAL,INDIAN MUNTJAC,,1,20,H,
2019-Dec-07,IPTO_05R,Restored,7.09,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,0,H,
2019-Dec-07,IPTO_05R,Restored,7.09,2,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Dec-07,IPTO_05R,Restored,7.09,2,Bird,Black-naped Monarch,,1,5,H,
2019-Dec-07,IPTO_05R,Restored,7.09,3,Bird,Puff-throated Babbler,,1,15,H,
2019-Dec-07,IPTO_05R,Restored,7.09,3,Bird,Red-whiskered Bulbul,,1,30,H,
2019-Dec-07,IPTO_05R,Restored,7.09,3,Bird,Indian Blue Robin,,1,20,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Brown-cheeked Fulvetta,,1,30,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Greater Racket-tailed Drongo,,1,30,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Indian Scimitar-Babbler,,2,20,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Green Warbler,,1,10,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Green Warbler,,1,10,H,
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Indian White-eye,,1,10,H,G
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Nilgiri Flowerpecker,,1,10,F,OC
2019-Dec-07,IPTO_06R,Restored,7.28,1,Bird,Southern Hill Myna,,1,30,H,
2019-Dec-07,IPTO_06R,Restored,7.28,2,Bird,Square-tailed Bulbul,Black Bulbul,1,10,F,OC
2019-Dec-07,IPTO_06R,Restored,7.28,2,Bird,Asian Fairy-bluebird,,1,10,H,
2019-Dec-07,IPTO_06R,Restored,7.28,2,Bird,Greenish Warbler,,1,0,H,
2019-Dec-07,IPTO_06R,Restored,7.28,3,Bird,Black-naped Monarch,,1,15,H,
2019-Dec-07,IPTO_06R,Restored,7.28,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Indian Scimitar-Babbler,,2,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Indian Blue Robin,,1,5,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Malabar Parakeet,Blue-winged Parakeet,1,5,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Greater Racket-tailed Drongo,,1,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Indian White-eye,,1,15,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Square-tailed Bulbul,Black Bulbul,2,10,F,OC
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Greenish Warbler,,2,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,F,OC
2019-Dec-07,IPTO_07R,Restored,7.49,2,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,2,Bird,Nilgiri Flowerpecker,,1,0,H,
2019-Dec-07,IPTO_07R,Restored,7.49,2,Bird,Blyth's Reed Warbler,,2,15,H,
2019-Dec-07,IPTO_07R,Restored,7.49,2,Bird,Green Warbler,,1,10,H,
2019-Dec-07,IPTO_07R,Restored,7.49,2,Bird,Yellow-browed Bulbul,,1,15,H,G
2019-Dec-07,IPTO_07R,Restored,7.49,3,Bird,Blyth's Reed Warbler,,1,5,H,
2019-Dec-07,IPTO_07R,Restored,7.49,3,Bird,Nilgiri Flowerpecker,,1,0,S,
2019-Dec-07,IPTO_07R,Restored,7.49,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,1,Bird,Chestnut-headed Bee-eater,,1,30,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,1,Bird,Indian White-eye,,1,10,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,1,Bird,Red-whiskered Bulbul,,1,20,H,G
2019-Dec-09,HP40_05U,Unrestored,6.53,3,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,3,Bird,Yellow-browed Bulbul,,1,20,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,3,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,3,Bird,Indian Scimitar-Babbler,,1,30,H,
2019-Dec-09,HP40_05U,Unrestored,6.53,3,Bird,Red-whiskered Bulbul,,1,10,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,1,Bird,Red-whiskered Bulbul,,1,20,H,G
2019-Dec-09,IPCO_08U,Unrestored,7.29,1,Bird,Indian White-eye,,1,10,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,1,Bird,Square-tailed Bulbul,Black Bulbul,1,30,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,2,Bird,Square-tailed Bulbul,Black Bulbul,1,10,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,2,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Dec-09,IPCO_08U,Unrestored,7.29,2,Bird,Greenish Warbler,,1,5,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Malabar Whistling-Thrush,,1,15,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Red-whiskered Bulbul,,1,20,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Birdsp.,Green/Greenish Warbler,,1,30,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Chestnut-headed Bee-eater,,1,30,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,5,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,1,Bird,Greenish Warbler,,1,10,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,2,Bird,Indian White-eye,,1,5,H,
2019-Dec-09,IPCO_07U,Unrestored,7.51,3,Birdsp.,crow sp.,,1,30,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Dark-fronted Babbler,,1,5,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Yellow-browed Bulbul,,1,15,H,G
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Indian Blue Robin,,1,5,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Indian Blue Robin,,1,15,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,White-cheeked Barbet,Small Green Barbet,1,15,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2019-Dec-09,IPCO_08R,Restored,8.15,1,Bird,Indian White-eye,,1,15,H,
2019-Dec-09,IPCO_08R,Restored,8.15,2,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,
2019-Dec-09,IPCO_08R,Restored,8.15,2,Bird,Greenish Warbler,,1,5,H,
2019-Dec-09,IPCO_08R,Restored,8.15,2,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2019-Dec-09,IPCO_08R,Restored,8.15,2,Bird,Square-tailed Bulbul,Black Bulbul,1,20,H,
2019-Dec-09,IPCO_08R,Restored,8.15,2,Bird,Yellow-browed Bulbul,,1,10,H,
2019-Dec-09,IPCO_08R,Restored,8.15,3,Bird,Nilgiri Flowerpecker,,1,5,H,
2019-Dec-09,IPCO_08R,Restored,8.15,3,Bird,Indian Paradise-Flycatcher,,1,5,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,S,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Southern Hill Myna,,1,20,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Red-whiskered Bulbul,,1,10,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Spotted Dove,,1,15,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Indian White-eye,,1,15,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Nilgiri Flowerpecker,,1,10,S,
2019-Dec-09,IPCO_07R,Restored,8.38,1,Bird,Red-whiskered Bulbul,,1,5,S,
2019-Dec-09,IPCO_07R,Restored,8.38,2,Bird,Indian Blue Robin,,1,0,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Gray Junglefowl,,1,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Puff-throated Babbler,,2,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Greater Racket-tailed Drongo,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Brown-cheeked Fulvetta,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Asian Fairy-bluebird,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,1,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Black-naped Monarch,,1,20,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,F,OC
2019-Dec-10,UPMA_P6B,Benchmark,6.43,2,Bird,Southern Hill Myna,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,3,Bird,Green Warbler,,1,10,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,3,Bird,Brown-cheeked Fulvetta,,1,30,H,
2019-Dec-10,UPMA_P6B,Benchmark,6.43,3,Bird,Velvet-fronted Nuthatch,,1,10,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Gray Junglefowl,,1,20,S,E
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Large-billed Leaf Warbler,,1,10,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Yellow-browed Bulbul,,1,30,H,G
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,Bird,Yellow-browed Bulbul,,1,30,H,G
2019-Dec-10,UPMA_P5B,Benchmark,7.06,1,MAMMAL,MALABAR GIANT SQUIRREL,,1,30,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Brown-breasted Flycatcher,,1,20,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Orange-headed Thrush,,1,30,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Rusty-tailed Flycatcher,,1,20,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Greater Flameback,,1,30,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,2,Bird,Asian Fairy-bluebird,,1,30,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,3,Bird,Asian Fairy-bluebird,,1,30,H,
2019-Dec-10,UPMA_P5B,Benchmark,7.06,3,Birdsp.,bird sp.,,1,10,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Brown-breasted Flycatcher,,2,20,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,MAMMAL,LION-TAILED MACAQUE,,1,5,S,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Green Warbler,,1,20,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,5,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Chestnut-headed Bee-eater,,1,20,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,Green Warbler,,2,10,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,2,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,30,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,2,Bird,Yellow-browed Bulbul,,1,30,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,2,Bird,Small Minivet,,1,5,H,
2019-Dec-10,UPMA_P4B,Benchmark,7.31,3,Bird,Crimson-backed Sunbird,Small Sunbird,1,15,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Large-billed Leaf Warbler,,1,20,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Malabar Gray Hornbill,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Brown-cheeked Fulvetta,,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,White-bellied Blue Flycatcher,,1,30,H,E
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,MAMMAL,MALABAR GIANT SQUIRREL,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Asian Emerald Dove,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Indian White-eye,,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Velvet-fronted Nuthatch,,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Orange Minivet,,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Chestnut-headed Bee-eater,,1,20,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Nilgiri Flowerpecker,,1,15,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Puff-throated Babbler,,1,15,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Large-billed Leaf Warbler,,1,15,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Green Warbler,,2,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,1,Bird,Bronzed Drongo,,1,10,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,2,Bird,Bar-winged Flycatcher-shrike,,1,20,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,2,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,Indian Blue Robin,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,Brown-breasted Flycatcher,,1,20,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,F,OC
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,White-bellied Blue Flycatcher,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,Greater Flameback,,1,30,H,
2019-Dec-10,UPMA_P3B,Benchmark,7.54,3,Bird,Large-billed Leaf Warbler,,1,15,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,5,H,G
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,White-bellied Blue Flycatcher,,1,20,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,White-cheeked Barbet,Small Green Barbet,1,20,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Bronzed Drongo,,2,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Green Warbler,,1,10,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Malabar Gray Hornbill,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,MAMMAL,LION-TAILED MACAQUE,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Little Spiderhunter,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,1,Bird,Malabar Whistling-Thrush,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,5,F,OC
2019-Dec-10,UPMA_P2B,Benchmark,8.16,2,Bird,Red Spurfowl,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,2,Bird,Rusty-tailed Flycatcher,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,2,Bird,Large-billed Crow,,1,10,F,OC
2019-Dec-10,UPMA_P2B,Benchmark,8.16,2,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,3,Bird,Indian White-eye,,1,15,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,3,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-10,UPMA_P2B,Benchmark,8.16,3,Bird,Vernal Hanging-Parrot,Indian Lorikeet,2,10,F,OC
2019-Dec-10,UPMA_P2B,Benchmark,8.16,3,Bird,Little Spiderhunter,,1,15,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Rusty-tailed Flycatcher,,1,15,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Black-naped Monarch,,1,20,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Crimson-backed Sunbird,Small Sunbird,1,10,H,G
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Green Warbler,,1,10,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,White-cheeked Barbet,Small Green Barbet,1,30,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Large-billed Leaf Warbler,,1,30,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Nilgiri Flowerpecker,,1,10,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,10,F,OC
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Flame-throated Bulbul,Ruby-throated Bulbul,1,20,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Malabar Parakeet,Blue-winged Parakeet,1,15,F,UC
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Gray Junglefowl,,1,15,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,1,Bird,Square-tailed Bulbul,Black Bulbul,1,15,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,2,Bird,Indian White-eye,,1,10,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,2,Bird,White-cheeked Barbet,Small Green Barbet,1,10,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,2,Bird,Nilgiri Flowerpecker,,1,0,F,OC
2019-Dec-10,UPMA_P1B,Benchmark,8.43,2,Bird,Vernal Hanging-Parrot,Indian Lorikeet,1,0,F,OC
2019-Dec-10,UPMA_P1B,Benchmark,8.43,2,Bird,Asian Emerald Dove,,1,30,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,3,Bird,Little Spiderhunter,,1,15,H,
2019-Dec-10,UPMA_P1B,Benchmark,8.43,3,MAMMAL,LION-TAILED MACAQUE,,1,20,H,
2019-Dec-11,INBS_04U,Unrestored,6.45,1,Bird,Green Warbler,,1,15,H,
2019-Dec-11,INBS_04U,Unrestored,6.45,1,Bird,Velvet-fronted Nuthatch,,1,30,H,G
